timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1535252463182598,1,-19,4,1,1,4,1,0
1535252463182598,-1,-29,-4,-6,-3,-1,0,0
1535252463199491,1,91,-3,2,-2,-2,-1,-2
1535252463199491,-2,51,0,1,0,-2,-1,0
1535252463201463,1,24,1,-6,0,-1,0,0
1535252463201463,1,2,2,4,-1,-1,-1,0
1535252463220545,1,-43,4,-1,-1,0,-2,1
1535252463220545,2,-37,-1,-1,-3,-3,1,0
1535252463228540,-1,-1,2,-5,0,-1,-1,-1
1535252463228540,-2,-23,-4,-5,1,4,6,1
1535252463260619,-1,-25,3,6,-1,-4,-2,0
1535252463260619,-2,-7,2,0,0,2,0,-1
1535252463261875,3,1,1,-1,-1,-1,0,0
1535252463261875,-2,10,-3,-8,-5,-3,-1,-1
1535252463262811,1,2,1,7,2,4,1,0
1535252463262811,1,9,-2,-3,1,0,1,-1
1535252463290697,-1,-2,2,10,-1,-2,0,-1
1535252463290697,1,9,-2,-4,0,-2,-3,-1
1535252463291931,-1,-3,-3,-9,-1,0,-1,-2
1535252463291931,0,-1,-1,-1,-1,-2,-5,-1
1535252463304735,-1,0,-2,-3,-1,-3,2,1
1535252463304735,1,3,3,4,-3,-6,-4,0
1535252463305737,0,-14,-5,-1,0,9,5,-1
1535252463305737,-1,-60,-1,1,0,1,0,0
1535252463306744,-1,-31,-7,-9,-3,-2,-1,-1
1535252463306744,-2,-22,0,13,1,1,0,0
1535252463318773,0,7,4,1,3,-5,-2,1
1535252463318773,0,20,-7,-9,-5,-2,-3,-1
1535252463320781,-3,21,-1,0,-1,2,-1,-2
1535252463320781,1,20,2,-1,-1,-4,-2,-2
1535252463341874,-2,15,-2,-7,0,0,-2,0
1535252463341874,0,12,-1,10,5,4,1,2
1535252463343839,-1,3,0,-4,1,1,0,0
1535252463343839,-1,10,-3,-4,-1,0,1,0
1535252463354906,1,5,0,4,1,-1,-1,-1
1535252463354906,-2,17,1,-4,-4,-4,-4,-2
1535252463364189,1,5,4,3,-1,1,3,1
1535252463364189,-1,7,-1,-1,0,3,1,2
1535252463378931,-2,-3,-2,-6,0,-2,0,-1
1535252463378931,-2,-11,-3,3,-2,-2,1,0
1535252463379937,-1,-5,-4,-3,-1,-4,-2,-2
1535252463379937,3,8,2,2,1,0,-2,-2
1535252463401027,0,-14,-6,-5,-4,1,-1,-3
1535252463401027,-1,3,4,1,2,3,0,0
1535252463403000,-1,-5,-1,-2,0,-5,-5,0
1535252463403000,-1,-5,1,3,3,10,7,-1
1535252463415039,0,-1,3,3,1,-2,-3,0
1535252463415039,0,4,2,-2,0,2,2,-1
1535252463424063,2,0,-1,1,-1,-1,0,0
1535252463424063,-1,5,-6,-6,-5,-8,-5,-2
1535252463439129,0,-2,0,2,2,1,-2,-1
1535252463439129,-2,-7,2,0,0,1,2,0
1535252463440321,-1,2,-4,1,2,-1,-2,0
1535252463440321,0,-13,2,2,-3,-2,0,1
1535252463461153,-2,-14,-1,-7,-5,0,2,-1
1535252463461153,0,-2,-1,2,-1,-9,-6,-3
1535252463463156,0,6,-2,-3,-3,9,4,0
1535252463463156,2,4,3,1,0,0,-5,-1
1535252463475280,1,3,0,-5,-2,-7,-5,1
1535252463475280,1,10,0,1,4,5,3,2
1535252463484290,0,-17,2,0,0,0,0,-2
1535252463484290,-1,6,4,1,0,-1,-1,-2
1535252463498251,1,2,3,1,-2,-3,-3,0
1535252463498251,-2,10,0,-2,0,-5,-3,-1
1535252463505267,0,4,-2,2,1,1,-1,-1
1535252463505267,-3,-7,-6,-6,-2,-1,0,-2
1535252463521347,0,-1,-3,2,1,-1,1,-1
1535252463521347,-1,2,0,0,-2,2,0,-1
1535252463523316,0,3,-1,-2,-1,0,0,-1
1535252463523316,0,-2,1,0,-1,-7,-4,-2
1535252463535384,0,-11,1,-1,-2,4,3,1
1535252463535384,1,-7,-3,-6,-1,1,-1,-1
1535252463550417,0,-8,-2,-2,-1,-3,-4,1
1535252463550417,-2,0,-1,-3,0,-2,0,1
1535252463558448,8,-27,-11,-3,-3,-2,-4,-4
1535252463558448,-5,84,23,8,4,6,10,10
1535252463560659,-2,-45,-13,-5,-1,-4,-8,-4
1535252463560659,-9,13,9,5,6,6,3,0
1535252463581477,-4,0,3,4,3,0,0,-1
1535252463581477,-10,-55,-31,-4,-3,-4,-2,-4
1535252463582476,-5,97,15,0,-4,2,12,18
1535252463582476,-5,38,3,1,-3,-3,-14,-30
1535252463595519,-4,23,9,3,0,2,0,2
1535252463595519,0,-45,-1,2,3,0,-5,-5
1535252463603566,7,-28,-4,1,1,2,2,0
1535252463603566,3,-36,-7,-1,0,2,2,6
1535252463618608,4,-12,-4,-2,-2,-3,-5,-1
1535252463618608,1,-21,-1,-3,-5,-4,-4,-7
1535252463620576,-1,-10,-3,-1,-3,-2,0,-1
1535252463620576,6,18,8,2,-2,-1,3,7
1535252463641676,-1,-13,-8,-5,-2,0,1,-4
1535252463641676,8,-16,-2,-2,-3,-6,-3,2
1535252463642635,-2,26,-2,-2,0,6,1,-4
1535252463642635,-1,-17,-2,2,1,-5,3,3
1535252463654665,-5,5,0,2,2,-1,-1,1
1535252463654665,8,17,0,-2,-1,-1,5,1
1535252463663692,-7,-11,2,2,0,-3,-7,-2
1535252463663692,4,-8,-3,-1,-1,0,-1,-3
1535252463678731,-7,-21,5,3,4,2,1,-2
1535252463678731,4,51,3,-4,-4,-2,0,-1
1535252463680736,-1,17,-1,3,-1,1,-2,-7
1535252463680736,-4,26,0,-1,1,1,2,9
1535252463701793,-2,8,5,5,-1,0,1,2
1535252463701793,1,-31,-2,-4,-5,-2,-6,-4
1535252463702794,0,25,9,3,4,3,2,0
1535252463702794,2,-22,-1,3,0,-1,0,2
1535252463714826,0,-12,-6,-4,-4,-3,-1,-2
1535252463714826,-3,-5,-1,-4,-3,-1,-1,0
1535252463723850,4,-18,-4,-1,1,1,0,-2
1535252463723850,4,-17,2,-2,0,0,-1,1
1535252463738895,4,27,0,2,2,1,-2,-1
1535252463738895,-5,0,0,-2,-2,-1,3,0
1535252463740894,-8,-14,0,-1,2,-3,-2,2
1535252463740894,-4,-1,-9,-5,-1,1,1,0
1535252463760947,-3,3,0,0,0,-3,-1,-1
1535252463760947,1,-13,-1,-5,-1,-3,2,1
1535252463762952,0,-13,-7,-6,-3,1,-2,-3
1535252463762952,0,1,-2,-4,-4,-1,0,2
1535252463774987,-5,7,-2,-6,-3,-1,1,2
1535252463774987,-2,2,-3,-2,-1,0,-1,-2
1535252463784008,2,-22,-3,-2,-3,-5,-2,-3
1535252463784008,0,8,2,5,2,1,0,0
1535252463806067,-3,5,1,1,1,1,1,0
1535252463806067,-2,7,3,5,3,3,-1,0
1535252463808072,-1,-9,-1,-3,-2,-2,-1,0
1535252463808072,3,2,1,2,0,-1,-2,-1
1535252463821109,0,-20,-4,-2,-2,0,0,0
1535252463821109,-3,-6,3,1,1,1,-1,-1
1535252463827124,0,8,4,3,-1,-1,-1,-1
1535252463827124,1,17,-4,-3,-1,-3,-2,-2
1535252463844172,3,5,-6,-4,-2,-1,-1,0
1535252463844172,-1,8,1,2,1,0,-1,0
1535252463845172,2,-8,-4,0,1,1,-2,-3
1535252463845172,-1,-11,-5,-4,-3,-3,0,-1
1535252463859210,-1,5,1,-1,-2,-1,2,0
1535252463859210,1,-9,-2,-4,-4,-2,-2,0
1535252463860211,1,-7,2,1,1,-1,-1,-1
1535252463860211,-1,-3,3,0,-1,0,-1,-1
1535252463881269,1,-3,-5,-4,-2,-2,-1,-1
1535252463881269,0,-14,0,1,1,2,0,-1
1535252463883272,-1,-37,3,-2,-1,-1,0,1
1535252463883272,-3,-11,-6,-3,-3,-1,-2,-2
1535252463895308,5,25,9,9,2,0,-2,-1
1535252463895308,-5,-16,-8,-5,-3,1,-1,-1
1535252463904369,3,-4,0,3,0,-1,-1,0
1535252463904369,2,-13,0,1,2,0,-1,0
1535252463918366,-1,-27,1,-1,-1,-2,-2,-1
1535252463918366,1,11,0,2,-1,-2,-1,-1
1535252463920371,-1,-10,-2,1,-2,-2,0,0
1535252463920371,-1,2,0,0,1,0,-1,-2
1535252463941482,1,23,-1,1,0,0,0,-1
1535252463941482,-2,-6,0,-2,-2,-3,0,-2
1535252463942430,-1,-13,-8,-2,0,0,-1,0
1535252463942430,2,12,5,4,3,1,1,2
1535252463955468,1,12,-5,-1,3,1,1,1
1535252463955468,-2,-15,-9,-6,-4,-2,0,-1
1535252463963490,1,30,2,1,-3,-4,-4,-3
1535252463963490,-1,-9,-5,-6,-5,-3,-2,0
1535252463978529,-2,-4,-10,-7,-3,0,2,-1
1535252463978529,0,2,4,2,1,0,1,-1
1535252463984585,1,5,-3,-1,2,0,-2,0
1535252463984585,-3,-9,-9,-8,-6,-1,1,0
1535252464001630,1,17,4,3,-2,0,0,0
1535252464001630,0,15,-6,-3,-1,0,-1,0
1535252464002593,-2,8,1,-2,-2,0,0,-2
1535252464002593,-2,0,0,2,1,0,-1,1
1535252464014732,1,-1,-2,0,-1,0,1,-1
1535252464014732,0,19,2,5,1,1,-1,0
1535252464023655,0,8,1,1,2,-1,-1,0
1535252464023655,0,5,0,-1,0,0,1,-1
1535252464038696,-1,14,0,1,1,0,-3,-1
1535252464038696,-4,-37,-11,-9,-4,-2,-1,-1
1535252464044711,0,-5,1,0,0,0,-1,-1
1535252464044711,-1,14,-1,-1,0,0,1,-1
1535252464061748,-1,-5,0,-2,-2,0,-1,0
1535252464061748,2,8,-2,-1,0,-1,-1,-1
1535252464062800,-2,-16,-9,-6,-4,-5,0,2
1535252464062800,1,9,-2,-2,1,2,-1,-1
1535252464074937,2,5,1,5,4,0,0,1
1535252464074937,2,8,2,-1,-2,-2,-1,-1
1535252464083912,1,-11,-4,-7,-6,1,1,1
1535252464083912,-3,-5,-5,-4,-4,-3,-2,0
1535252464105866,-4,-31,-8,-9,-6,-4,-2,-3
1535252464105866,-1,19,3,6,4,0,-3,0
1535252464107871,-3,-20,-2,-4,-3,-1,0,-1
1535252464107871,1,-2,5,5,2,2,0,1
1535252464120906,1,-2,2,-1,0,-2,-2,-1
1535252464120906,-3,-34,3,3,1,0,0,-1
1535252464123137,-2,5,5,2,1,2,1,-1
1535252464123137,-2,-11,0,-2,1,0,-1,-1
1535252464134944,-1,-20,2,1,-2,-2,1,0
1535252464134944,2,13,0,0,-1,0,-2,1
1535252464144011,0,1,-1,-1,0,-1,-1,-1
1535252464144011,0,-17,1,1,2,-1,-1,-1
1535252464159057,-1,28,2,1,-1,0,-2,-3
1535252464159057,0,1,2,0,-1,-1,2,0
1535252464160074,2,0,1,0,0,1,1,1
1535252464160074,2,17,6,5,2,1,-1,1
1535252464181067,-1,3,-3,-2,0,0,-1,1
1535252464181067,1,-11,2,4,4,2,0,2
1535252464183071,0,-3,-1,1,0,-2,0,0
1535252464183071,0,-6,1,-1,-2,-2,-1,0
1535252464204176,-1,-15,1,0,-1,0,0,2
1535252464204176,-3,0,-5,-5,-2,-2,1,-1
1535252464205140,-1,14,6,5,1,0,-3,-1
1535252464205140,0,-2,-4,-4,-1,-2,2,-1
1535252464219216,0,-4,-3,-1,-1,-1,0,-1
1535252464219216,0,5,-2,0,0,-1,-3,0
1535252464220168,0,-17,0,-1,0,-2,-2,-1
1535252464220168,-4,-20,-8,-4,-3,1,1,0
1535252464241283,1,-1,4,1,-1,0,0,1
1535252464241283,0,-7,-2,-1,0,-1,1,0
1535252464243233,1,-12,-3,-1,0,-2,-1,-1
1535252464243233,-1,-2,-1,-3,-1,-1,0,-1
1535252464264290,0,1,2,2,0,1,1,0
1535252464264290,1,4,5,4,0,1,0,-1
1535252464265290,-2,4,-3,-1,-1,0,1,0
1535252464265290,0,19,3,5,0,-2,-2,-3
1535252464278325,1,-17,-2,-1,0,-2,-1,1
1535252464278325,1,0,5,1,2,2,1,0
1535252464280385,-3,-10,-4,-2,-4,-1,0,0
1535252464280385,-1,-5,-1,0,0,-2,-4,-1
1535252464301477,-1,13,-2,0,-1,-2,-3,-2
1535252464301477,-1,-9,-1,-1,1,-1,-1,0
1535252464303391,0,-1,1,0,1,0,0,0
1535252464303391,-1,-18,-8,-8,-5,-2,-1,-2
1535252464323443,-3,-4,-6,-5,-2,-2,-2,-2
1535252464323443,-1,7,1,0,-2,-1,0,-1
1535252464325449,-1,-12,-3,-5,-3,1,1,1
1535252464325449,-3,5,-3,-2,-2,-1,0,-1
1535252464338488,-3,-3,3,-2,-2,-2,-2,-1
1535252464338488,-1,18,2,3,2,1,-1,-1
1535252464352523,1,2,2,4,1,1,-1,-2
1535252464352523,0,14,-1,2,-1,1,-1,-1
1535252464361546,0,15,-5,-5,-2,0,0,-1
1535252464361546,-2,2,-3,-4,-5,-4,-1,-1
1535252464362550,-2,20,-1,1,-1,0,-1,-3
1535252464362550,0,1,3,3,3,2,3,0
1535252464383639,-1,21,3,4,1,1,0,1
1535252464383639,-3,-17,-3,-2,-1,1,1,0
1535252464385612,0,9,-2,0,-1,-4,-3,-1
1535252464385612,-3,-13,-4,-4,-3,-2,0,-1
1535252464398652,-1,5,0,0,0,1,-2,-2
1535252464398652,1,1,0,-1,0,-2,-1,-1
1535252464404696,0,-1,1,-1,-3,-2,-1,0
1535252464404696,0,-3,3,0,2,0,1,1
1535252464421753,-2,12,-4,-1,0,1,-1,-2
1535252464421753,1,-11,-9,-4,-2,-1,1,0
1535252464422714,-2,7,-3,-4,-1,-1,-3,-2
1535252464422714,0,27,9,8,3,-2,-1,-1
1535252464443806,-4,-21,-5,-7,-3,-4,-2,-2
1535252464443806,0,12,2,1,0,1,0,-1
1535252464445851,-1,13,3,2,2,1,-1,-1
1535252464445851,0,8,0,3,3,3,0,0
1535252464457847,1,7,2,1,0,2,1,0
1535252464457847,-3,-8,-4,-6,-4,-3,-2,-1
1535252464466827,-1,-15,-2,-5,-3,-3,-1,1
1535252464466827,-3,-7,0,0,0,-1,-1,-1
1535252464481867,1,-13,0,5,4,2,1,1
1535252464481867,-2,-9,1,0,1,2,-1,-1
1535252464482870,-1,-12,-2,-2,-3,-1,0,-1
1535252464482870,-1,-5,-2,-4,-5,-3,-2,-1
1535252464503928,1,-10,3,-1,-1,-1,-1,-1
1535252464503928,-1,-1,-2,1,0,0,-1,-2
1535252464505936,0,-8,-2,-1,0,0,1,-1
1535252464505936,-3,-23,-5,-7,-3,1,1,3
1535252464517963,0,2,6,2,-2,-3,-2,-1
1535252464517963,0,1,0,-1,-2,-2,-1,0
1535252464527033,1,-2,0,-1,-1,-1,-1,-2
1535252464527033,2,3,0,-1,-2,-2,-3,-1
1535252464541026,-2,5,-2,-1,-3,-4,-2,-1
1535252464541026,1,-6,5,4,5,-1,-1,-1
1535252464543121,1,-3,3,3,5,6,3,2
1535252464543121,1,-19,-2,-4,-1,-1,-2,-1
1535252464564087,-3,-6,-4,-4,-4,0,2,0
1535252464564087,1,-5,2,3,1,0,-1,0
1535252464565088,0,-4,2,2,-1,-3,-2,1
1535252464565088,-1,0,0,2,-1,1,-2,-1
1535252464577156,1,-8,1,0,1,-1,-2,0
1535252464577156,-2,-15,-4,-3,-2,-3,-1,-1
1535252464586148,-2,-4,-3,-3,-1,-1,0,0
1535252464586148,1,-10,-2,-3,-3,-2,-2,-1
1535252464601254,0,5,-1,-2,-1,-1,-2,-1
1535252464601254,-2,1,2,3,-1,-2,0,0
1535252464603190,-1,11,2,4,3,0,-1,-1
1535252464603190,1,-14,-2,-3,-2,1,1,0
1535252464624244,0,13,1,0,-2,-1,0,-3
1535252464624244,0,-3,-1,0,-1,-1,-1,-2
1535252464625251,-2,5,-2,3,4,3,1,-1
1535252464625251,-2,-5,-1,-2,0,-2,-1,-1
1535252464637382,-1,-16,-3,-3,-3,-1,0,1
1535252464637382,-1,-3,1,-3,-3,0,-2,0
1535252464646689,-1,-12,-2,-5,-7,-6,-4,-2
1535252464646689,1,-5,4,3,3,-1,0,1
1535252464661348,1,-10,-1,3,4,4,1,1
1535252464661348,1,-16,-2,-4,0,1,1,0
1535252464663349,1,-14,-1,-4,-5,1,1,1
1535252464663349,-1,-2,-4,-2,-2,-3,-2,-2
1535252464684452,-2,6,0,2,-3,-6,-2,-2
1535252464684452,1,2,-1,-1,1,2,0,-1
1535252464685529,0,-13,-2,-1,-2,-1,0,-1
1535252464685529,-2,1,-4,-1,-3,-4,-4,-2
1535252464697440,0,-1,-1,2,3,4,0,1
1535252464697440,0,-2,0,-1,-1,0,1,0
1535252464706473,-1,7,-2,-3,-3,-3,-1,-2
1535252464706473,0,23,-5,-2,-2,-1,0,-3
1535252464721622,-1,-4,-3,-4,2,0,-1,0
1535252464721622,-1,10,2,2,1,1,-1,-1
1535252464722509,0,-1,1,-1,-1,0,-1,-2
1535252464722509,0,11,3,2,2,-1,1,2
1535252464743567,-3,12,0,-2,-4,-2,-2,-1
1535252464743567,0,-3,-4,-2,-4,-3,-1,-2
1535252464745569,0,-12,1,2,4,1,0,1
1535252464745569,-2,10,-2,0,-3,-3,-1,-3
1535252464766627,3,-5,3,3,6,5,0,-1
1535252464766627,-1,3,0,0,-1,-2,0,-1
1535252464767628,-1,10,-3,-5,-3,-2,0,0
1535252464767628,0,5,-2,-4,-3,-1,-2,-1
1535252464781939,-2,-10,-5,-5,-4,-1,1,-1
1535252464781939,-1,0,-2,0,1,0,0,0
1535252464783671,0,-5,4,1,0,1,0,0
1535252464783671,1,-9,-4,-2,-2,-4,-3,0
1535252464803723,-1,1,1,0,0,-6,-2,-1
1535252464803723,0,-17,-7,-3,-3,5,0,0
1535252464805821,-1,-9,-3,-4,-3,-1,-1,0
1535252464805821,0,-6,0,1,0,1,-1,0
1535252464817821,0,5,0,1,1,0,2,-1
1535252464817821,-1,-3,-1,-1,-2,-4,0,1
1535252464826791,-2,-1,0,-1,-2,-2,0,-2
1535252464826791,-2,-9,1,2,0,3,0,-1
1535252464841873,-2,4,-1,2,3,1,0,0
1535252464841873,-1,4,2,0,-1,-3,-2,-1
1535252464843003,-3,-6,-2,1,2,1,-1,-2
1535252464843003,-1,-8,-4,-4,-2,-3,-3,0
1535252464864031,-3,-9,2,-2,-3,-5,-4,-2
1535252464864031,0,-12,-2,-1,2,3,1,0
1535252464865887,0,-12,-2,0,-3,-3,0,-2
1535252464865887,-2,-4,0,3,3,3,2,0
1535252464877964,1,-13,1,-1,-4,-1,0,0
1535252464877964,0,17,2,0,-3,-4,-1,-2
1535252464887011,-1,-1,-4,-4,-1,0,-2,0
1535252464887011,-1,14,2,4,3,3,1,-1
1535252464901087,-1,-16,-4,-3,-5,-1,-1,1
1535252464901087,-1,-4,1,1,3,2,1,-1
1535252464908045,1,-6,1,3,3,1,0,0
1535252464908045,0,2,5,3,0,-3,-2,-2
1535252464924152,0,-7,-12,-8,-5,2,1,0
1535252464924152,-2,-14,-3,-4,-5,-5,-3,-1
1535252464925056,1,-20,-1,-1,-3,-1,-1,0
1535252464925056,-1,-21,1,-1,5,6,3,1
1535252464937079,-2,7,1,2,-2,-3,0,-2
1535252464937079,-1,-12,-2,0,2,0,-2,-2
1535252464946100,1,0,-1,-3,-1,1,0,0
1535252464946100,-2,9,-1,-3,-3,-3,-1,-1
1535252464961141,-1,2,2,5,2,2,-1,-1
1535252464961141,0,-1,2,-13,-8,-4,2,0
1535252464967157,-2,-5,-6,8,2,-4,-2,-1
1535252464967157,0,13,2,6,6,4,1,1
1535252464984202,0,5,-4,-6,2,1,-1,-1
1535252464984202,-1,-11,1,0,-5,-5,-3,-1
1535252464985205,1,11,2,-4,-2,-1,1,-1
1535252464985205,-1,-24,-3,-10,-6,-1,0,-1
1535252465006361,1,15,2,8,4,2,1,0
1535252465006361,-2,13,0,6,8,4,3,1
1535252465008273,-1,11,0,-1,1,2,-1,-1
1535252465008273,1,-1,1,2,-5,-5,-2,-1
1535252465020610,-1,21,5,-2,-7,-6,-4,-3
1535252465020610,-2,-32,-5,1,-1,0,0,0
1535252465027425,0,2,-6,-8,2,1,-2,-1
1535252465027425,-2,8,-4,0,-3,-2,0,-2
1535252465044406,-3,-16,-4,-7,5,2,1,1
1535252465044406,-2,-4,-2,7,-4,-5,-1,-2
1535252465045367,-3,-5,2,-2,-3,-2,-2,-2
1535252465045367,1,4,-2,-10,-7,-7,-5,-1
1535252465057505,1,-2,2,3,8,9,3,0
1535252465057505,0,8,6,2,0,-1,-1,0
1535252465066424,-1,-2,-1,-3,-5,-1,0,-2
1535252465066424,-1,-35,-3,-4,-6,-5,-2,-2
1535252465080556,0,9,4,10,7,2,1,0
1535252465080556,-1,7,0,-1,6,4,-1,-1
1535252465095503,1,20,3,2,-2,-2,0,1
1535252465095503,-1,35,2,-2,-5,0,-2,0
1535252465103723,2,-8,-7,4,0,-5,-2,0
1535252465103723,1,15,-3,-3,-2,-4,-4,-2
1535252465105526,2,-8,3,10,14,9,5,1
1535252465105526,0,2,9,12,8,4,2,-1
1535252465126823,-1,-22,-11,-19,-12,-6,-3,-1
1535252465126823,1,15,-1,-3,-7,-6,-6,-2
1535252465127638,0,5,3,6,-6,-7,-3,-2
1535252465127638,-2,-3,0,3,12,13,7,1
1535252465141624,1,9,5,1,1,1,0,0
1535252465141624,-3,-24,-4,4,-3,-1,0,0
1535252465147639,0,-1,-7,-8,-10,-10,-6,-1
1535252465147639,1,-2,0,7,7,4,2,-1
1535252465164683,-2,-13,0,-11,-5,-4,-2,-2
1535252465164683,2,-10,-5,4,-2,1,0,1
1535252465167195,-1,-13,-1,4,8,2,2,2
1535252465167195,-1,-4,-9,-6,-6,-6,-5,-1
1535252465185738,1,-11,-1,3,-5,-5,-2,-2
1535252465185738,1,-10,3,8,6,4,3,0
1535252465193759,0,-4,4,5,8,8,5,0
1535252465193759,1,25,-1,-13,-5,-1,-2,0
1535252465200778,1,34,-2,8,-7,-7,-4,1
1535252465200778,1,65,1,-7,-2,-3,-3,-2
1535252465207855,-5,10,-4,-7,-9,-2,0,-1
1535252465207855,1,29,1,14,7,2,2,1
1535252465238878,-2,30,5,0,0,1,0,-2
1535252465238878,-2,22,-4,-12,-11,-4,-4,-4
1535252465239881,0,31,-1,2,10,0,0,-1
1535252465239881,-1,31,-2,1,-4,-6,0,-1
1535252465245897,-1,30,6,0,-2,-2,-3,1
1535252465245897,1,18,3,11,9,6,4,2
1535252465247903,0,23,3,2,1,5,3,0
1535252465247903,1,30,-5,0,-4,-2,-4,-4
1535252465259934,-2,2,-5,-6,-4,-3,-3,-2
1535252465259934,-3,15,5,-10,-9,-2,-1,0
1535252465269961,-1,22,4,10,13,6,3,0
1535252465269961,-4,9,-1,-16,-3,-2,-2,0
1535252465283998,-3,17,-3,9,1,0,1,-1
1535252465283998,0,27,-2,-9,-9,-4,-3,0
1535252465283998,1,28,2,0,-3,-2,-2,2
1535252465283998,2,33,1,7,5,3,2,0
1535252465306057,3,13,5,-11,-5,2,1,-1
1535252465306057,0,3,1,25,14,0,1,0
1535252465306112,2,-22,-3,7,4,2,3,2
1535252465306112,-2,-15,-4,-11,-2,-3,1,1
1535252465329119,-1,-15,-8,3,0,2,1,-1
1535252465329119,1,17,12,-5,-7,-6,-4,-2
1535252465329270,1,-10,2,-7,-8,-5,-2,1
1535252465329270,-1,-23,11,6,0,3,1,1
1535252465343156,0,-3,-5,9,-3,-1,-2,-1
1535252465343156,-2,-14,-21,-29,0,1,0,-2
1535252465344159,-1,9,3,0,-2,-1,-2,-1
1535252465344159,-3,-16,-4,-12,-4,1,2,0
1535252465366218,-1,0,-4,22,3,0,-2,-1
1535252465366218,0,4,6,3,4,0,1,-1
1535252465367220,-2,-5,1,-15,-10,2,-1,-1
1535252465367220,-1,8,2,19,6,-1,-1,-2
1535252465388276,0,-6,2,-21,-4,1,0,0
1535252465388276,-1,9,1,6,3,2,1,-1
1535252465389340,-4,-14,-16,-15,-2,3,4,0
1535252465389340,0,-2,-1,6,-3,-3,-2,-1
1535252465403316,-1,1,3,-12,4,4,0,-1
1535252465403316,0,-1,3,1,-1,-1,-3,-1
1535252465404319,0,-6,-2,4,10,9,7,1
1535252465404319,0,1,3,-2,-10,-5,-5,-3
1535252465425373,-2,-18,1,5,15,6,7,3
1535252465425373,0,-17,-1,0,-4,-3,-2,-1
1535252465426427,-2,-7,1,-11,-7,-5,-7,-4
1535252465426427,0,-32,-4,30,8,-2,2,3
1535252465456457,0,4,1,-2,0,0,1,0
1535252465456457,1,2,-2,0,-1,2,1,-1
1535252465457459,1,12,4,1,-3,-5,-6,-1
1535252465457459,1,-9,-7,-17,-7,-1,-1,-1
1535252465463479,0,7,1,-12,-4,-3,-2,0
1535252465463479,-4,-3,3,3,6,4,0,0
1535252465463479,0,18,-2,3,-7,-8,-7,-1
1535252465463479,-2,3,1,-5,7,4,3,-1
1535252465485534,0,10,1,4,3,1,1,-1
1535252465485534,-1,-31,-6,-1,-6,-3,0,1
1535252465486537,-1,2,-1,1,-5,-6,-3,0
1535252465486537,0,11,-2,-7,-13,-11,-12,-3
1535252465507620,0,-3,0,7,6,-2,6,1
1535252465507620,1,15,1,2,8,6,5,-1
1535252465508595,1,11,-4,9,-2,-4,-2,-1
1535252465508595,0,5,-1,-8,0,1,1,0
1535252465522633,1,-6,-5,-2,-4,1,-2,0
1535252465522633,-2,8,-13,-35,-4,-3,-1,-1
1535252465523635,-2,-9,3,12,7,4,5,1
1535252465523635,-1,17,-11,-8,1,4,-1,-1
1535252465545742,0,1,2,-6,-1,-1,-3,0
1535252465545742,2,21,-1,4,1,3,1,0
1535252465546699,-5,10,-1,-6,-6,-3,-1,-4
1535252465546699,0,-14,-2,-6,-2,-2,2,1
1535252465567820,1,-1,4,7,4,2,2,2
1535252465567820,0,5,-1,3,-1,1,-2,-2
1535252465568756,-2,16,-3,-9,-4,2,-1,-2
1535252465568756,0,-12,3,12,3,0,1,-1
1535252465582794,-1,4,-2,-1,-4,-2,-4,-3
1535252465582794,-1,1,4,14,1,-2,-3,-1
1535252465583797,1,-1,-7,-11,-1,-2,0,-2
1535252465583797,-1,-3,5,3,8,1,1,0
1535252465605857,0,-9,-6,2,-5,-2,-1,-2
1535252465605857,-1,-11,5,5,-1,-1,-2,0
1535252465606892,-1,4,7,10,-2,1,-3,-1
1535252465606892,1,11,5,8,-6,-6,-3,-2
1535252465627966,-2,-26,-3,-11,-1,3,0,-1
1535252465627966,-1,-10,-3,-4,-2,-3,-1,2
1535252465628916,-1,2,0,1,1,-2,-1,-1
1535252465628916,-1,5,-2,-5,-2,0,-1,-3
1535252465643004,2,14,3,-3,2,-1,-2,-1
1535252465643004,0,2,0,-7,0,2,2,-1
1535252465643957,-1,-19,-1,-1,4,1,1,1
1535252465643957,-1,11,-1,5,0,0,0,-2
1535252465674088,-2,8,1,-8,-5,-2,0,-1
1535252465674088,-1,-2,-4,-1,-3,-2,-5,-4
1535252465675078,-1,-6,6,9,3,3,2,-1
1535252465675078,1,-6,2,-2,5,6,1,1
1535252465680052,0,21,0,2,-2,-3,-2,-4
1535252465680052,-1,-19,-2,3,1,3,2,0
1535252465687127,3,-7,2,1,-5,-7,-3,0
1535252465687127,-3,10,-3,-5,0,-3,-1,-3
1535252465718191,-3,-8,0,-7,-3,2,-1,0
1535252465718191,-1,-8,-1,20,9,-2,-1,0
1535252465719159,-1,-7,-1,1,-1,0,-2,1
1535252465719159,0,-12,-9,-12,-2,4,4,0
1535252465727185,-2,-5,0,7,0,-4,-2,0
1535252465727185,0,-3,-5,-7,-4,-1,-1,-1
1535252465728183,1,1,-5,-2,-1,-1,0,-2
1535252465728183,-1,-23,1,2,-2,-2,-1,1
1535252465748238,1,-29,-8,-1,-4,-3,-2,-2
1535252465748238,-1,10,4,-12,-1,1,1,0
1535252465749238,-1,13,3,18,0,-4,-3,-3
1535252465749238,1,-6,-4,-4,0,-3,-2,-2
