timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1535251501236705,-1,-10,0,8,-1,1,0,0
1535251501243222,3,18,-20,-1,8,4,3,5
1535251501243222,-11,-20,-93,-29,-15,-7,-7,-6
1535251501259887,17,29,11,22,15,7,7,8
1535251501259887,11,25,28,16,11,5,7,6
1535251501261274,-6,-3,-47,-21,-8,-5,-4,-4
1535251501261274,-5,-21,52,-11,-4,-1,-1,-2
1535251501289887,5,-5,-31,-5,3,3,3,3
1535251501289887,1,-1,-21,9,2,0,0,0
1535251501291379,4,19,26,8,8,3,2,1
1535251501291379,4,-14,-105,-26,-4,-2,-1,-1
1535251501296391,4,11,-12,6,5,5,4,4
1535251501296391,2,15,67,21,-1,-2,-2,-1
1535251501303382,3,4,-62,-1,2,1,-1,6
1535251501303382,8,11,-16,-2,1,2,-1,-9
1535251501319425,10,1,-7,9,1,-1,0,7
1535251501319425,2,27,6,25,12,6,2,2
1535251501321429,-14,-31,127,-2,-7,-6,-6,-7
1535251501321429,-7,-6,23,3,-5,-4,-2,0
1535251501341511,-1,2,-36,-5,3,2,1,5
1535251501341511,30,10,-14,-8,0,-1,-1,11
1535251501349507,-29,26,46,26,9,5,2,-15
1535251501349507,0,0,-6,-5,-1,-2,0,5
1535251501356524,1,-3,-7,4,-1,-3,-3,-9
1535251501356524,-4,-3,-83,-10,3,1,3,5
1535251501363160,12,3,35,8,-1,-1,-1,5
1535251501363160,-11,-5,-36,0,1,1,1,-5
1535251501387106,1,9,8,-1,-1,-1,0,1
1535251501387106,0,-13,-27,-16,-5,-4,-2,-4
1535251501388609,5,7,-32,4,3,3,3,3
1535251501388609,-4,-4,25,0,-5,-4,-2,0
1535251501402262,-4,-11,-37,-9,0,0,0,-1
1535251501402262,-11,-9,59,-5,-3,-4,-2,0
1535251501403650,11,8,-14,1,-2,-2,-2,11
1535251501403650,-17,-5,36,-4,-2,-2,-4,-27
1535251501416686,-2,3,30,11,2,3,1,1
1535251501416686,13,1,-116,-4,3,6,4,5
1535251501423200,-13,-1,-23,-14,-3,-3,-8,-1
1535251501423200,23,11,-39,4,2,2,14,12
1535251501439751,-3,-1,-47,-6,-2,1,1,-1
1535251501439751,-13,-7,45,9,-1,-2,-3,-9
1535251501441251,26,7,-3,-1,1,2,3,7
1535251501441251,2,-6,-14,-3,-4,-2,-6,5
1535251501462808,-4,1,-1,5,1,0,0,-6
1535251501462808,-4,-4,24,-1,0,2,0,4
1535251501464315,10,0,-37,0,0,0,3,0
1535251501464315,-12,10,6,-9,-3,-2,-4,-2
1535251501475937,3,0,-1,2,0,-1,0,1
1535251501475937,-2,11,79,17,2,0,-1,4
1535251501484873,-11,-8,-4,-11,-7,-6,-4,-22
1535251501484873,5,-1,22,-3,0,-2,-1,2
1535251501499909,-2,-2,22,3,3,0,-2,-1
1535251501499909,2,-4,-10,-9,-5,-3,-4,2
1535251501501409,3,5,-70,7,4,3,3,-4
1535251501501409,-22,-5,99,7,-1,-3,-4,3
1535251501521994,4,4,-22,-8,-1,-1,-2,-2
1535251501521994,-8,-7,-39,-8,-1,-2,-1,-7
1535251501523970,19,-1,35,5,-2,0,-1,10
1535251501523970,3,-1,-46,-3,-1,1,0,14
1535251501536001,1,2,13,1,0,-1,-2,-1
1535251501536001,24,0,-25,-7,-1,-2,1,-1
1535251501545026,-18,-1,16,-3,-2,-1,0,4
1535251501545026,8,1,-12,2,0,1,1,7
1535251501559672,-6,0,14,0,-1,-1,-2,-2
1535251501559672,0,-9,-19,-6,-4,-1,0,2
1535251501561069,-6,-1,40,7,-1,0,0,2
1535251501561069,6,-5,-8,-1,-1,-2,-2,-13
1535251501582130,2,3,-33,-1,-1,0,2,5
1535251501582130,-12,-5,18,-7,-3,-2,-7,-12
1535251501583631,-2,1,-38,-1,0,1,4,6
1535251501583631,1,1,44,0,-2,0,-2,0
1535251501596162,7,-2,-11,2,1,1,0,-7
1535251501596162,-16,-6,-5,-2,-2,-1,-2,0
1535251501604684,4,2,3,4,2,1,-1,-7
1535251501604684,3,-6,-38,-9,-1,-1,1,2
1535251501620227,0,-1,6,-3,-1,-3,0,2
1535251501620227,-1,3,7,-1,0,2,0,0
1535251501621730,-7,0,7,-1,-1,-1,-2,-4
1535251501621730,5,5,-18,1,3,1,1,-1
1535251501642393,-5,-1,21,-3,-3,-2,-2,-1
1535251501642393,-12,-3,-14,-1,-2,-1,0,-5
1535251501643790,20,0,22,1,-3,-3,0,4
1535251501643790,-4,1,-6,3,1,1,-1,5
1535251501655819,-20,0,3,-1,1,-2,-1,-10
1535251501655819,10,-4,0,-1,-2,1,2,8
1535251501664850,-2,0,13,-3,-2,-1,-3,-5
1535251501664850,-2,-2,-3,1,0,1,-1,-2
1535251501679386,11,-1,2,2,2,0,0,4
1535251501679386,1,2,3,0,1,-1,1,1
1535251501681423,0,1,8,1,3,-1,0,1
1535251501681423,-7,-1,-12,-4,-1,-2,1,-3
1535251501702511,-3,-3,13,-1,-3,0,-1,5
1535251501702511,3,1,7,1,-1,-1,-2,-7
1535251501703948,-2,-3,1,-3,-1,-1,-2,-1
1535251501703948,8,1,-11,0,0,0,2,0
1535251501715991,2,-3,-4,-3,-2,-1,0,2
1535251501715991,3,1,0,-2,-1,0,-1,-3
1535251501726508,-7,-1,8,0,-2,-1,0,0
1535251501726508,0,-5,-14,-1,1,0,1,2
1535251501739543,4,-1,4,-2,-1,-1,-2,-6
1535251501739543,-3,-4,-5,0,-1,0,-1,0
1535251501741047,-8,-9,6,-3,-3,-1,0,10
1535251501741047,-2,-4,1,1,-2,-3,-2,-25
1535251501762604,5,-3,-3,0,0,-2,-3,-6
1535251501762604,-5,-2,-4,0,-2,-3,-2,-2
1535251501764235,10,3,5,0,1,1,1,-1
1535251501764235,-12,4,3,1,-1,-2,-2,2
1535251501786253,13,5,2,0,0,1,-1,5
1535251501786253,2,2,0,-1,-2,-4,-1,-2
1535251501787673,1,-2,1,0,-1,1,1,-1
1535251501787673,13,7,-3,1,-1,2,0,6
1535251501807339,-1,-10,-2,0,1,0,0,1
1535251501807339,-15,-2,2,0,1,0,-1,-2
1535251501808726,8,4,3,2,0,-1,0,2
1535251501808726,5,-1,-2,-1,0,-1,2,9
1535251501829783,-22,-1,6,3,2,-1,-3,-16
1535251501829783,0,2,-3,-5,-2,-1,-1,-1
1535251501831288,-8,-2,-3,-3,-2,-2,-1,-5
1535251501831288,-4,-2,-6,-4,-2,-2,-3,-1
1535251501835901,-3,5,5,3,3,0,2,0
1535251501835901,-2,-3,-4,0,-1,-1,2,5
1535251501844940,7,0,2,0,1,0,11,20
1535251501844940,-21,-5,0,-1,0,0,-11,-18
1535251501859862,21,2,1,-1,-1,-1,-5,-3
1535251501859862,-5,-4,-4,-4,-3,1,-2,-10
1535251501861365,-1,-1,-1,2,-1,-2,0,8
1535251501861365,-7,-3,-3,-1,-2,-1,3,-1
1535251501882423,-3,-3,-6,-2,-3,0,1,4
1535251501882423,-8,2,2,2,2,0,-1,-2
1535251501883926,0,-3,2,0,-2,-1,-4,-14
1535251501883926,-5,0,-9,-6,0,-1,0,0
1535251501896003,-6,4,-10,-6,-3,-3,-1,-1
1535251501896003,4,1,1,0,0,2,0,0
1535251501904982,0,-3,6,2,1,0,0,2
1535251501904982,7,4,7,5,1,-2,-2,-11
1535251501919617,3,0,-4,-4,-2,-1,2,5
1535251501919617,18,2,-2,0,1,2,6,32
1535251501921085,-55,-1,-1,-2,-1,-2,-6,-58
1535251501921085,13,-4,0,0,1,1,-6,1
1535251501942081,-7,2,5,4,2,-2,-2,-1
1535251501942081,1,2,1,0,1,-2,6,1
1535251501943585,10,3,1,1,2,0,-3,16
1535251501943585,3,3,-2,-2,-4,-2,2,5
1535251501964641,-4,0,-3,-2,-1,0,1,-6
1535251501964641,2,-2,3,1,-3,1,-1,-3
1535251501966147,11,1,-3,1,-1,1,0,4
1535251501966147,1,-10,-16,-7,-2,2,14,18
1535251501978221,-8,-1,3,2,1,-1,-8,-6
1535251501978221,9,2,-2,-4,-3,-9,-14,3
1535251501987245,-3,-8,-4,-3,-2,0,-2,-3
1535251501987245,1,3,10,4,4,1,1,7
1535251502002504,-4,-13,-13,-6,-5,0,12,-2
1535251502002504,-9,0,-3,-1,2,1,-2,-8
1535251502003745,-8,-5,-1,-1,0,-1,-7,-11
1535251502003745,2,-9,-1,-3,-2,2,-2,-4
1535251502024890,3,5,-4,-3,-1,1,3,14
1535251502024890,-4,2,4,3,2,0,2,-7
1535251502026306,10,4,-3,-3,-4,-2,-4,9
1535251502026306,-2,9,6,4,3,1,1,7
1535251502039841,-3,5,-1,-2,-2,-3,-4,-8
1535251502039841,-1,-5,-5,-5,-1,-2,-1,-2
1535251502041387,6,4,2,1,0,-1,0,-1
1535251502041387,-2,1,0,0,-2,-3,-2,2
1535251502062405,-7,-4,6,2,1,0,0,7
1535251502062405,0,-3,4,3,3,1,0,-11
1535251502063906,-2,-10,-9,-7,-4,-1,4,8
1535251502063906,-4,-2,-3,0,-2,-3,-4,-8
1535251502084962,-2,2,4,-1,0,0,2,10
1535251502084962,-8,-1,2,0,0,2,-10,-28
1535251502086466,-3,2,-3,-2,-1,-1,-1,-4
1535251502086466,2,2,2,1,1,-1,-1,0
1535251502099044,5,-2,0,0,-2,-1,1,-2
1535251502099044,-1,-2,-2,-2,-3,-2,2,5
1535251502106018,-2,3,1,-2,0,0,-2,2
1535251502106018,3,-1,-3,-3,-2,-1,0,-3
1535251502122372,-3,-3,-1,0,-1,-1,-2,1
1535251502122372,-2,2,-1,1,1,-1,1,1
1535251502123660,0,-1,1,0,0,-2,-1,0
1535251502123660,-1,-3,0,0,1,1,2,1
1535251502144622,-1,-2,0,-1,0,1,0,-4
1535251502144622,1,2,0,-2,-2,-1,1,2
1535251502146127,4,6,1,0,2,0,0,-1
1535251502146127,-3,-2,-1,-1,-1,0,-1,-1
1535251502159159,1,2,-1,1,1,2,-3,-2
1535251502159159,-2,-3,-1,-2,-3,-1,-1,0
1535251502165678,-2,4,-1,-4,-1,-2,-1,-1
1535251502165678,2,2,1,0,1,2,4,2
1535251502190240,-1,-3,-1,-1,-1,2,0,-1
1535251502190240,-3,-3,-6,-2,-1,-1,0,4
1535251502191820,-1,0,12,3,-2,0,-1,-1
1535251502191820,-2,-1,-13,-4,-4,-2,-3,-4
1535251502204779,6,1,-63,-3,2,0,3,3
1535251502204779,-3,-2,53,2,1,1,0,-2
1535251502206375,-6,-1,14,6,-1,-1,-2,-2
1535251502206375,-1,-1,17,-1,-3,-2,-1,-1
1535251502218890,-6,-12,-35,-8,-4,-3,-2,-3
1535251502218890,-1,-1,27,5,-1,-2,-2,-1
1535251502225911,2,4,-8,-4,0,0,1,1
1535251502225911,3,6,-23,7,4,1,0,3
1535251502242381,-1,-1,17,-4,-2,-3,-2,-2
1535251502242381,0,-1,-36,-3,0,1,0,-1
1535251502244010,1,-5,0,2,1,2,0,0
1535251502244010,0,1,-15,2,0,-2,-2,-3
1535251502264943,2,5,51,9,1,0,-1,0
1535251502264943,0,1,-29,-5,-1,1,3,1
1535251502266505,-2,-8,-38,-11,0,-2,1,-2
1535251502266505,-1,-4,-7,0,-2,-1,-3,-3
1535251502287504,-3,-3,79,-3,-5,-4,-3,-2
1535251502287504,3,7,-46,6,4,1,3,3
1535251502289007,5,11,19,12,4,3,3,3
1535251502289007,-13,-28,87,-8,-9,-6,-6,-7
1535251502302042,2,11,38,6,1,-1,-3,-1
1535251502302042,-10,-9,96,12,-4,-6,-5,-7
1535251502304046,3,1,-37,-19,-1,1,1,1
1535251502304046,1,1,23,-18,-2,0,0,-1
1535251502324606,0,-1,-55,10,3,3,-1,-1
1535251502324606,8,2,-100,-2,3,2,4,4
1535251502326105,-5,3,55,11,-3,-4,-3,-4
1535251502326105,0,-1,96,4,1,-1,1,0
1535251502339139,0,7,14,-5,0,1,1,-2
1535251502339139,4,5,4,9,5,2,0,4
1535251502346158,0,-4,-58,-12,-2,0,-1,-1
1535251502346158,-2,-4,14,-3,-2,-1,-2,-1
1535251502362199,3,14,5,8,2,1,2,5
1535251502362199,-8,-26,49,4,-4,-2,-3,-5
1535251502363708,4,3,-64,-21,3,1,2,3
1535251502363708,-13,-12,85,16,-8,-5,-8,-9
1535251502384758,3,5,-108,-19,1,1,0,3
1535251502384758,-7,-19,-15,-17,-7,-6,-5,-3
1535251502386263,17,41,-27,37,13,8,7,9
1535251502386263,-17,-26,-62,-24,-17,-12,-9,-12
1535251502398795,6,5,-20,13,7,3,3,2
1535251502398795,6,25,43,21,2,3,-1,2
1535251502405815,-3,-16,-13,-24,-5,-2,-2,-1
1535251502405815,6,11,72,11,7,3,5,3
1535251502422359,-7,-20,78,2,-6,-2,-4,-4
1535251502422359,2,12,41,1,2,0,2,0
1535251502423865,-5,-14,82,-13,-7,-4,-2,-3
1535251502423865,13,15,-106,6,10,7,6,8
1535251502444954,-7,-14,109,-16,-7,-2,-4,-4
1535251502444954,-1,-1,-41,5,-1,0,1,-1
1535251502446424,-6,-10,10,5,-4,-3,-4,-6
1535251502446424,2,12,5,-6,0,-1,1,2
1535251502458454,3,2,-79,-3,2,2,2,2
1535251502458454,-1,-5,47,-9,-4,0,0,-1
1535251502467480,-9,2,127,22,-5,-6,-6,-4
1535251502467480,9,10,-104,-2,7,6,5,3
1535251502482021,-5,-14,-49,-22,-9,-5,-5,-5
1535251502482021,4,21,-19,6,2,1,1,1
1535251502483523,-1,-2,-27,-18,-1,2,0,-2
1535251502483523,4,12,30,32,3,2,2,1
1535251502504714,1,7,127,18,4,-1,1,0
1535251502504714,3,-6,-26,-11,-1,2,1,2
1535251502506082,-4,-17,12,-8,-5,-3,-3,-1
1535251502506082,3,-4,-7,6,2,2,2,0
1535251502518617,0,-5,-37,-12,-1,1,1,-1
1535251502518617,1,11,-45,3,2,-1,-1,1
1535251502527642,-1,4,35,3,-1,0,0,1
1535251502527642,0,3,17,-1,-3,-1,-1,0
1535251502542178,0,-6,-128,-3,1,0,0,1
1535251502542178,-12,-34,35,-43,-12,-6,-4,-7
1535251502543682,3,4,-88,-16,-1,-1,1,2
1535251502543682,-13,-33,-12,-32,-10,-7,-7,-7
1535251502564737,-1,-3,-44,0,0,0,-1,0
1535251502564737,2,10,29,6,6,4,2,1
1535251502566477,9,12,-90,14,8,4,4,5
1535251502566477,0,1,7,5,3,1,2,1
1535251502588302,-3,-11,-44,-14,-8,-3,-4,-5
1535251502588302,0,3,40,13,3,1,-1,0
1535251502590306,-2,-1,17,5,-3,-2,-1,-2
1535251502590306,7,10,13,-3,3,3,1,3
1535251502602337,-2,5,21,10,1,-2,1,-1
1535251502602337,1,-2,-50,-5,-2,-2,-1,0
1535251502603843,8,15,-28,8,4,4,1,4
1535251502603843,-11,-17,85,5,-13,-7,-7,-8
1535251502625398,1,5,35,13,5,1,-1,1
1535251502625398,4,0,-84,1,4,3,0,2
1535251502626904,-7,-20,6,-19,-8,-5,-3,-3
1535251502626904,1,3,11,2,3,0,0,-1
1535251502638433,8,5,-37,18,7,5,4,3
1535251502638433,-15,-21,70,-7,-10,-8,-6,-7
1535251502647459,-3,-3,58,14,2,1,0,-1
1535251502647459,1,13,-91,9,0,0,-1,2
1535251502661998,-4,-7,127,-3,-7,-4,-4,-2
1535251502661998,3,-1,-85,-10,-2,2,0,1
1535251502663501,0,9,-38,4,2,1,1,-1
1535251502663501,4,9,72,16,8,6,5,3
1535251502684659,-3,-3,-85,-30,-7,-4,-3,-2
1535251502684659,1,1,16,6,1,1,1,1
1535251502686096,0,5,79,12,-5,-3,-5,-3
1535251502686096,-3,-25,-87,-34,-5,-2,-1,-1
1535251502698597,-2,3,-67,-23,-3,-2,-2,-3
1535251502698597,-5,-4,64,7,0,-1,-3,-2
1535251502707116,-4,-10,-38,-6,-1,-2,0,-1
1535251502707116,-1,0,23,-18,-4,-3,0,-2
1535251502722157,0,4,127,16,1,0,0,1
1535251502722157,1,15,16,1,-2,-2,0,0
1535251502723661,5,6,62,17,3,2,2,2
1535251502723661,-10,-13,-14,7,-3,-7,-6,-7
1535251502745217,2,3,47,-3,-1,2,0,2
1535251502745217,0,-11,-63,-26,-2,-2,-2,-1
1535251502746753,-4,-3,81,4,0,0,-1,-1
1535251502746753,12,22,30,-7,2,3,2,8
1535251502758258,-14,-25,30,2,-8,-7,-5,-9
1535251502758258,6,14,2,7,1,2,2,3
1535251502767475,-9,-22,35,1,-3,-5,-3,-5
1535251502767475,1,-1,-56,8,1,0,-2,1
1535251502782366,6,3,8,9,0,1,1,3
1535251502782366,2,5,37,-2,4,4,1,-2
1535251502783868,-3,-9,-72,-13,-3,-4,-3,-2
1535251502783868,4,10,-6,10,5,1,2,3
1535251502804429,2,6,35,16,-3,-1,2,1
1535251502804429,-3,-4,69,-3,3,0,0,0
1535251502806429,-14,-35,68,-22,-14,-8,-6,-8
1535251502806429,1,9,4,12,3,2,1,1
1535251502818461,4,10,-11,-8,-1,0,0,2
1535251502818461,-1,1,14,4,0,-3,-1,0
1535251502827486,5,13,-57,8,4,2,1,0
1535251502827486,1,0,21,-5,-2,2,-1,1
1535251502841021,-3,-8,-20,0,1,-2,0,-2
1535251502841021,0,3,-8,5,-3,0,3,0
1535251502849701,2,9,-3,5,3,3,-1,1
1535251502849701,-4,-5,9,-8,-3,-3,-4,-4
1535251502864684,-1,1,11,-1,3,3,-1,0
1535251502864684,-2,-8,-27,-6,-3,-1,-1,-2
1535251502866113,-1,3,-3,-3,-3,-2,-2,-1
1535251502866113,-3,-2,17,-3,-1,-2,0,-2
1535251502887245,0,2,-6,5,2,0,0,0
1535251502887245,0,0,-7,-1,-2,-2,-2,-1
1535251502888786,0,1,-10,-5,1,-1,0,-2
1535251502888786,-1,0,-12,3,1,2,3,1
1535251502901683,2,1,-29,2,3,0,-2,-2
1535251502901683,-4,-5,-10,-3,0,0,2,-1
1535251502908202,3,8,26,6,2,0,0,0
1535251502908202,-2,-3,-61,-18,-1,-2,-1,-1
1535251502924743,0,3,32,10,0,0,0,0
1535251502924743,-4,-7,18,-7,-7,-4,-2,-3
1535251502926247,1,0,1,0,1,0,-2,1
1535251502926247,2,4,15,5,1,2,3,-1
1535251502947304,-1,3,-4,-1,1,2,1,2
1535251502947304,0,4,-7,3,-2,-1,-4,0
1535251502948895,-1,-1,2,0,0,0,-5,0
1535251502948895,9,0,-6,-4,-1,0,1,4
1535251502962343,-23,-4,-8,-3,-4,-2,0,-9
1535251502962343,3,3,1,6,5,4,4,1
1535251502963850,1,-1,-8,-7,-3,-2,0,3
1535251502963850,-7,-2,14,4,2,-5,-2,0
1535251502984407,8,1,-8,-6,-5,-3,-3,-2
1535251502984407,-13,-1,6,5,0,-2,-2,-4
1535251502986407,-4,-2,3,0,4,2,3,-3
1535251502986407,-5,0,-9,-4,-6,-3,-3,-2
1535251503006962,4,3,5,6,4,5,6,3
1535251503006962,-1,-2,-5,-7,-5,-3,-3,-3
1535251503008968,-2,-7,-6,-1,-2,-2,4,16
1535251503008968,11,-2,3,0,0,-1,-2,-10
1535251503021502,5,1,-8,0,0,-4,-8,-12
1535251503021502,-13,-4,1,1,-1,1,-3,-11
1535251503028519,-4,6,7,6,4,1,1,4
1535251503028519,2,1,2,-2,-5,-1,-1,2
1535251503046066,2,-1,-1,-3,0,-1,-1,9
1535251503046066,8,5,8,1,1,0,2,2
1535251503047814,0,6,-22,-7,-8,-5,-6,-7
1535251503047814,-8,7,5,7,3,-2,-6,-4
1535251503067269,13,12,-1,-3,-1,4,2,3
1535251503067269,-9,-25,-27,3,-2,-1,-2,2
1535251503068773,1,-16,9,-4,-1,2,4,-3
1535251503068773,0,-7,-19,-4,-2,-1,-2,-1
1535251503080806,-2,-5,16,0,-3,-4,-2,4
1535251503080806,7,7,14,-4,1,5,5,3
1535251503089971,1,10,-10,2,3,-1,0,-3
1535251503089971,-3,-6,-6,4,4,4,5,3
1535251503104890,-1,-4,-4,-14,-5,-3,3,2
1535251503104890,5,8,-7,18,-1,-2,-2,5
1535251503106374,-2,-9,-5,-3,9,4,3,-5
1535251503106374,0,-4,-2,2,-3,-3,-4,0
1535251503127479,2,-12,-4,-2,-3,-2,2,1
1535251503127479,-4,-2,-17,-11,-2,0,5,-1
1535251503128966,4,1,32,1,-4,-2,-2,2
1535251503128966,-7,6,13,-2,-7,-5,-5,-3
1535251503140965,7,-8,-32,-14,3,1,0,1
1535251503140965,5,19,41,11,2,-2,-5,-2
1535251503149488,-1,-6,-86,-19,-2,2,-1,-4
1535251503149488,-2,-4,86,-4,-3,-2,-1,1
1535251503164624,-5,15,66,26,7,-1,-2,-3
1535251503164624,1,-15,-15,7,1,0,-1,-1
1535251503166041,-3,2,59,0,-1,-1,0,-2
1535251503166041,2,7,-20,3,-1,0,0,0
1535251503187143,-3,-8,-30,-14,-4,-2,0,2
1535251503187143,10,17,-26,18,5,1,-1,4
1535251503188592,-13,-47,87,10,-4,2,-2,-4
1535251503188592,0,8,-33,-26,-4,0,-6,-7
1535251503200623,-5,5,31,44,15,3,-2,-5
1535251503200623,-4,-5,-16,-33,-7,-1,-1,-1
1535251503209647,5,9,14,2,-4,-4,-3,-3
1535251503209647,2,10,10,17,3,3,6,3
1535251503224688,0,-15,-94,-44,-11,-3,0,3
1535251503224688,-4,3,21,1,-1,-2,-1,-3
1535251503226192,-2,-3,-10,6,-6,-3,-2,-4
1535251503226192,-2,-5,-10,-8,-2,2,4,6
1535251503247248,-3,7,0,6,0,-2,-1,-3
1535251503247248,4,-1,-8,-4,-1,-1,0,4
1535251503248751,8,25,31,6,0,0,1,3
1535251503248751,-10,-13,-1,8,10,6,0,-2
1535251503260832,4,31,65,15,0,2,2,1
1535251503260832,-5,-9,-38,-15,-7,-7,-6,-9
1535251503269807,2,-23,-20,-5,-4,-2,0,0
1535251503269807,-2,-4,-9,21,7,1,0,-4
1535251503284848,-3,-2,41,-26,-12,-4,0,-3
1535251503284848,-3,-13,26,0,2,2,0,0
1535251503286388,-3,12,-40,-22,-7,-5,-2,0
1535251503286388,10,1,-22,-11,-5,-2,4,2
1535251503306908,0,-17,53,20,5,0,-4,-3
1535251503306908,0,5,-11,7,1,0,2,3
1535251503308910,21,6,-1,7,4,3,1,-6
1535251503308910,1,-9,-1,-5,-4,-3,1,3
1535251503320943,0,-3,-41,2,-3,-2,-2,14
1535251503320943,2,22,23,-1,2,0,-1,-10
1535251503329771,-18,-51,4,9,-1,-3,-7,-3
1535251503329771,0,-9,12,-8,-4,-4,1,-2
1535251503344559,-2,1,-3,11,2,2,-1,3
1535251503344559,2,-11,-50,-32,-7,-3,-4,-16
1535251503346010,4,22,15,6,1,-2,-3,22
1535251503346010,19,3,16,-11,-1,3,4,10
1535251503368575,-31,-12,24,-2,4,4,2,-4
1535251503368575,4,-9,-48,1,-1,1,0,5
1535251503370340,-11,-4,-42,-10,-7,-5,-5,-12
1535251503370340,-7,-9,-17,4,0,-3,-4,-1
1535251503380659,6,14,-48,-7,0,1,1,1
1535251503380659,3,6,43,29,1,0,1,3
1535251503389781,-1,3,-31,-65,-4,0,0,0
1535251503389781,7,9,-6,4,2,1,-1,3
1535251503404885,-6,-16,-14,-3,0,0,-2,-15
1535251503404885,-9,0,27,2,0,-1,-2,4
1535251503406220,-3,5,21,31,3,4,3,0
1535251503406220,-5,-5,-3,-13,-7,-5,-3,-3
1535251503427228,4,3,10,2,-1,-1,-2,-2
1535251503427228,6,5,-22,12,5,2,2,6
1535251503428731,2,52,79,6,-2,-1,3,-1
1535251503428731,-12,-18,-13,8,-3,-3,-2,-4
1535251503440763,2,-14,-10,-11,-5,-4,-9,-3
1535251503440763,-4,0,45,-11,-2,-4,-3,0
1535251503449788,12,3,-15,23,18,14,9,5
1535251503449788,7,0,26,9,-2,0,-3,-4
1535251503464843,-1,6,50,5,-7,-3,-1,0
1535251503464843,3,-10,-24,-15,-4,0,4,6
1535251503466347,-24,-16,-12,1,-2,-4,-5,-9
1535251503466347,-17,-13,18,29,-2,1,-2,-4
1535251503486903,14,-9,-84,-79,-8,-3,-1,0
1535251503486903,8,3,26,-2,-2,0,-3,-2
1535251503488907,12,16,-16,15,8,6,6,4
1535251503488907,-3,6,13,-16,-5,-3,-3,-4
1535251503500939,2,10,7,32,1,0,2,1
1535251503500939,-3,-10,-10,-10,3,2,1,-1
1535251503509465,4,-3,-15,-2,-4,-3,-2,-1
1535251503509465,-1,8,10,19,7,1,-2,-3
1535251503524502,-9,-19,-30,-20,-5,-3,-2,-1
1535251503524502,0,-7,-4,5,3,-1,-1,-1
1535251503526006,-6,14,45,27,3,-1,-2,-3
1535251503526006,-6,33,-1,-9,-2,3,4,3
1535251503547105,10,-30,-39,-7,1,0,-1,0
1535251503547105,-8,53,10,12,0,1,2,1
1535251503548647,-9,-31,21,-12,-7,-5,-4,-6
1535251503548647,3,1,-23,-14,0,0,-2,-2
1535251503560639,2,1,53,30,9,3,1,-2
1535251503560639,-2,-5,78,32,1,0,-2,0
1535251503570126,0,4,-90,-49,-9,-3,0,2
1535251503570126,-4,-34,62,20,-1,-1,2,-3
1535251503584665,-7,31,2,-2,1,-1,-1,-3
1535251503584665,11,-17,28,10,-3,-4,-3,-1
1535251503586460,2,0,-84,-22,-1,1,1,2
1535251503586460,3,-7,11,4,2,0,1,0
1535251503607224,-8,-4,0,6,-2,0,-1,-7
1535251503607224,-2,-8,-1,-17,-1,-2,2,5
1535251503608992,-1,-7,-30,-4,-1,-1,-5,-9
1535251503608992,-1,8,1,-11,-4,-3,-1,1
1535251503620761,-3,4,6,8,0,0,0,-2
1535251503620761,-2,4,-32,-16,-2,2,1,0
1535251503629789,3,-15,25,30,5,1,0,0
1535251503629789,-1,26,-49,-29,-3,-1,0,2
1535251503644935,1,-1,18,4,-1,-1,0,0
1535251503644935,-8,0,4,6,-1,-2,-1,2
1535251503646328,5,-10,30,4,-2,0,3,2
1535251503646328,-6,3,8,6,6,4,0,-1
1535251503667455,-1,-8,-53,-19,-9,-4,-3,-1
1535251503667455,-4,8,-13,-6,-1,1,0,-1
1535251503668980,-5,12,45,7,-3,-3,-3,-1
1535251503668980,8,2,4,7,2,1,0,2
1535251503680919,-2,7,4,3,3,1,-4,0
1535251503680919,2,-10,-30,0,-2,0,2,0
1535251503689943,-2,-3,6,-3,1,-1,-2,-1
1535251503689943,4,-12,-22,-7,1,-1,1,2
1535251503704524,-2,28,-13,2,0,1,4,17
1535251503704524,1,-21,11,0,-3,-1,-1,-12
1535251503706487,3,0,6,-11,0,0,2,3
1535251503706487,2,-3,-5,9,-1,-3,-2,-11
1535251503727041,1,2,-24,-28,0,1,2,3
1535251503727041,4,7,111,41,7,1,3,-4
1535251503728546,0,-8,-61,-24,-7,-4,-4,-1
1535251503728546,0,7,-17,3,-1,0,-1,-1
1535251503741080,-5,-40,-6,-1,-4,-3,2,-8
1535251503741080,1,27,17,0,0,0,0,0
1535251503749611,0,4,9,4,2,3,0,-2
1535251503749611,10,13,4,-16,-7,-3,-1,5
1535251503764641,0,-47,29,27,10,1,-2,-6
1535251503764641,-20,-36,-45,-36,-9,-7,-6,-4
1535251503770659,13,6,-13,24,5,2,0,2
1535251503770659,0,-1,-39,-16,-3,0,-1,0
1535251503787209,8,0,62,18,3,4,1,-1
1535251503787209,-9,-13,-35,-24,-4,-2,-2,3
1535251503788749,1,1,-2,-1,-3,0,1,-2
1535251503788749,2,-49,-4,10,1,0,-1,-3
1535251503800781,-5,9,39,0,-7,-4,-2,-4
1535251503800781,5,21,-5,14,4,1,2,3
1535251503809763,-3,5,4,-6,-5,-2,-2,0
1535251503809763,-6,15,19,-4,-1,-1,-1,4
1535251503824803,6,28,-31,7,3,1,3,2
1535251503824803,-5,-50,-7,-30,-6,-5,-2,-7
