timestamp,x,y,z,w
1535252461737563,-0.4729,-0.42865,0.491699,0.592346
1535252461758622,-0.475891,-0.42511,0.494019,0.590515
1535252461774743,-0.479492,-0.421143,0.496765,0.588135
1535252461796755,-0.48291,-0.416321,0.500305,0.585815
1535252461817831,-0.486328,-0.41095,0.504211,0.583435
1535252461834823,-0.490173,-0.405518,0.508057,0.580688
1535252461864906,-0.494324,-0.399536,0.512146,0.577698
1535252461885999,-0.498535,-0.393127,0.516724,0.574402
1535252461894988,-0.502625,-0.386047,0.521851,0.570923
1535252461917045,-0.506897,-0.378723,0.527283,0.567078
1535252461938141,-0.510803,-0.371094,0.532959,0.563354
1535252461954184,-0.514465,-0.362976,0.53894,0.55957
1535252461977203,-0.518982,-0.354675,0.545105,0.554688
1535252461998314,-0.524292,-0.346497,0.550903,0.549133
1535252462014308,-0.529602,-0.337524,0.556702,0.543762
1535252462037369,-0.534912,-0.328003,0.562805,0.538086
1535252462058598,-0.539978,-0.317993,0.569275,0.532166
1535252462073511,-0.544922,-0.307617,0.575989,0.52594
1535252462097527,-0.549683,-0.297058,0.582825,0.519531
1535252462118688,-0.553528,-0.286133,0.59021,0.513184
1535252462142644,-0.556335,-0.274963,0.598145,0.507019
1535252462157637,-0.559082,-0.263855,0.606018,0.500488
1535252462178739,-0.562195,-0.252747,0.613892,0.493103
1535252462193783,-0.565308,-0.241333,0.621826,0.485291
1535252462216988,-0.568054,-0.229675,0.629883,0.477295
1535252462237934,-0.571167,-0.218079,0.637512,0.468811
1535252462253939,-0.575012,-0.206726,0.644653,0.459351
1535252462277000,-0.578918,-0.195618,0.651733,0.44928
1535252462300061,-0.58197,-0.183899,0.659119,0.439331
1535252462314229,-0.58429,-0.172241,0.66626,0.430176
1535252462337165,-0.586731,-0.161133,0.672791,0.420837
1535252462359224,-0.589233,-0.149658,0.679443,0.410828
1535252462374530,-0.59198,-0.138916,0.685486,0.400391
1535252462397471,-0.594299,-0.12854,0.691467,0.390137
1535252462419854,-0.596069,-0.117981,0.69696,0.380737
1535252462442440,-0.597717,-0.107056,0.702271,0.371582
1535252462456516,-0.599121,-0.0964966,0.707764,0.361694
1535252462496584,-0.600098,-0.0866089,0.713623,0.350769
1535252462508658,-0.601318,-0.0782471,0.71875,0.340088
1535252462518859,-0.602295,-0.0702515,0.722961,0.330994
1535252462539699,-0.602295,-0.0614624,0.727051,0.323853
1535252462560883,-0.603027,-0.0512085,0.731018,0.315247
1535252462576885,-0.603821,-0.0432129,0.735046,0.305298
1535252462599924,-0.605469,-0.0354614,0.738281,0.295166
1535252462620918,-0.603088,-0.0302734,0.743408,0.287598
1535252462636957,-0.603088,-0.0228882,0.746216,0.280945
1535252462660020,-0.603027,-0.0159912,0.749146,0.273621
1535252462681107,-0.603394,-0.0101318,0.751587,0.266174
1535252462697119,-0.603699,-0.00463867,0.753601,0.260071
1535252462719247,-0.603516,0.00134277,0.755676,0.254395
1535252462741243,-0.603333,0.00689697,0.757935,0.247925
1535252462757288,-0.603394,0.0115967,0.759949,0.241272
1535252462779341,-0.603333,0.0160522,0.761719,0.235535
1535252462800500,-0.602661,0.0216064,0.764038,0.229309
1535252462817438,-0.601929,0.0262451,0.766541,0.222229
1535252462839496,-0.601563,0.0294189,0.768372,0.216431
1535252462860628,-0.600891,0.0338135,0.770142,0.211365
1535252462877599,-0.600403,0.0376587,0.771606,0.206604
1535252462899769,-0.600342,0.0404663,0.7724,0.203247
1535252462920749,-0.600708,0.0428467,0.772461,0.201416
1535252462936793,-0.601318,0.0443115,0.772095,0.200928
1535252462974897,-0.601929,0.0452881,0.771301,0.201538
1535252462987889,-0.602844,0.0454712,0.770142,0.203308
1535252462996915,-0.604004,0.0442505,0.768494,0.20636
1535252463019981,-0.605408,0.0419922,0.766296,0.210999
1535252463042038,-0.606873,0.0392456,0.763672,0.216736
1535252463056152,-0.608337,0.0359497,0.760925,0.222717
1535252463086221,-0.609619,0.0313721,0.758301,0.228821
1535252463101192,-0.610901,0.0254517,0.755188,0.236145
1535252463116233,-0.612427,0.0180054,0.751221,0.245422
1535252463139409,-0.613953,0.0109253,0.74646,0.256409
1535252463160971,-0.615234,0.00408936,0.741577,0.267395
1535252463176403,-0.616333,-0.00384521,0.736755,0.278015
1535252463200460,-0.617188,-0.0135498,0.731689,0.28894
1535252463228540,-0.617615,-0.0241699,0.726135,0.301086
1535252463260619,-0.617371,-0.0349731,0.720276,0.31427
1535252463290697,-0.616699,-0.0459595,0.714478,0.327209
1535252463292703,-0.615906,-0.0581665,0.708618,0.339172
1535252463305737,-0.61499,-0.0708618,0.702698,0.350647
1535252463319776,-0.613647,-0.0836792,0.696289,0.362732
1535252463342839,-0.611328,-0.0957642,0.689453,0.376526
1535252463362890,-0.608521,-0.107178,0.682251,0.390747
1535252463379937,-0.605774,-0.119019,0.67511,0.403809
1535252463402114,-0.603271,-0.132141,0.667908,0.415344
1535252463423095,-0.600708,-0.14624,0.660034,0.426819
1535252463440103,-0.596924,-0.159485,0.651794,0.439819
1535252463462392,-0.592346,-0.172791,0.643616,0.45282
1535252463483210,-0.587708,-0.187256,0.635498,0.464355
1535252463499316,-0.582764,-0.202637,0.627441,0.475037
1535252463522320,-0.576782,-0.217712,0.61908,0.486389
1535252463543484,-0.570374,-0.232422,0.610779,0.49762
1535252463559418,-0.56366,-0.24707,0.602478,0.508179
1535252463582476,-0.556763,-0.260681,0.59436,0.518433
1535252463603566,-0.548462,-0.273743,0.586121,0.529846
1535252463619582,-0.540161,-0.286316,0.577942,0.540588
1535252463641676,-0.533508,-0.299011,0.569641,0.549072
1535252463663692,-0.52832,-0.312012,0.561157,0.555603
1535252463679734,-0.524048,-0.324463,0.552979,0.560608
1535252463701793,-0.520081,-0.335022,0.545959,0.564941
1535252463722890,-0.516113,-0.34375,0.540405,0.568665
1535252463739894,-0.511719,-0.351074,0.535828,0.57251
1535252463761950,-0.506653,-0.35675,0.532532,0.576599
1535252463783183,-0.502197,-0.361633,0.530029,0.579712
