timestamp,roll,pitch,yaw
1535264506953569,-1.39844,0.00859918,1.3516
1535264506976126,-1.39859,0.0107584,1.35133
1535264506997222,-1.39815,0.0118516,1.35135
1535264507013727,-1.39774,0.0124373,1.35143
1535264507036288,-1.39756,0.0135866,1.35134
1535264507055842,-1.39703,0.0149941,1.35128
1535264507073887,-1.39684,0.0166947,1.35178
1535264507095946,-1.39705,0.0190213,1.35243
1535264507117001,-1.39591,0.0221338,1.35294
1535264507133575,-1.39366,0.0257656,1.35359
1535264507156108,-1.39298,0.0295055,1.35457
1535264507177163,-1.39345,0.0341801,1.35569
1535264507193706,-1.39333,0.0395844,1.3567
1535264507216267,-1.39222,0.0451041,1.35761
1535264507237897,-1.39034,0.0512427,1.35813
1535264507258380,-1.38818,0.0585194,1.35862
1535264507275929,-1.38603,0.0665945,1.35912
1535264507297516,-1.38541,0.0749411,1.35977
1535264507318039,-1.3853,0.0840026,1.35966
1535264507336086,-1.38489,0.0930493,1.35977
1535264507357188,-1.38372,0.102744,1.35976
1535264507378198,-1.38211,0.113253,1.35994
1535264507396246,-1.38024,0.123712,1.36003
1535264507418809,-1.37904,0.133962,1.36016
1535264507438477,-1.37991,0.144577,1.35986
1535264507456405,-1.38066,0.155296,1.35942
1535264507478998,-1.37965,0.165291,1.35895
1535264507499139,-1.37801,0.174949,1.35867
1535264507516067,-1.37666,0.184437,1.35828
1535264507538124,-1.37462,0.193859,1.35805
1535264507559209,-1.37158,0.202862,1.35806
1535264507575232,-1.36972,0.211715,1.35804
1535264507597786,-1.3692,0.220513,1.35787
1535264507619679,-1.36958,0.22979,1.35805
1535264507635202,-1.36924,0.239083,1.35834
1535264507657769,-1.3686,0.248869,1.35876
1535264507678923,-1.36804,0.259271,1.35884
1535264507695364,-1.36876,0.269993,1.35878
1535264507725541,-1.36896,0.281178,1.35877
1535264507739079,-1.36878,0.2923,1.35865
1535264507755525,-1.36785,0.303233,1.35925
1535264507778083,-1.36745,0.314742,1.36025
1535264507799176,-1.36619,0.326422,1.36115
1535264507815181,-1.3639,0.338067,1.36211
1535264507837741,-1.36058,0.350032,1.3633
1535264507858795,-1.35789,0.362109,1.36443
1535264507875341,-1.35657,0.374531,1.36547
1535264507897932,-1.35604,0.386593,1.36609
1535264507918979,-1.35451,0.398175,1.36621
1535264507943025,-1.35293,0.410112,1.36662
1535264507957560,-1.35232,0.422778,1.36806
1535264507979145,-1.35061,0.435522,1.36972
1535264508002678,-1.34825,0.447715,1.37062
1535264508017718,-1.34572,0.460181,1.37142
1535264508038800,-1.34421,0.473208,1.37316
1535264508055320,-1.34313,0.486199,1.37457
1535264508085400,-1.3417,0.498316,1.37532
1535264508098987,-1.33898,0.510055,1.37584
1535264508116037,-1.33684,0.522321,1.37668
1535264508138068,-1.33613,0.534541,1.37831
1535264508159097,-1.33464,0.545736,1.37918
1535264508175196,-1.33198,0.556867,1.38016
1535264508204215,-1.33073,0.568799,1.38088
1535264508218806,-1.33017,0.580653,1.38232
1535264508234812,-1.3289,0.59157,1.38342
1535264508257857,-1.32774,0.602607,1.38431
1535264508278966,-1.32717,0.614466,1.38533
1535264508294957,-1.32759,0.626673,1.38664
1535264508318061,-1.32704,0.63847,1.38792
1535264508339073,-1.32499,0.650277,1.38874
1535264508361680,-1.32297,0.662764,1.39009
1535264508377715,-1.32281,0.675139,1.3916
1535264508400237,-1.32178,0.687701,1.3939
1535264508414870,-1.3199,0.700034,1.39565
1535264508437838,-1.31725,0.712295,1.39733
1535264508460439,-1.31524,0.724677,1.39936
1535264508474936,-1.31386,0.737082,1.40151
1535264508498550,-1.3114,0.749076,1.40458
1535264508520608,-1.30877,0.760365,1.40822
1535264508534644,-1.30568,0.772049,1.4114
1535264508565380,-1.30253,0.784408,1.4141
1535264508580357,-1.30049,0.796753,1.41651
1535264508608843,-1.29917,0.808651,1.41806
1535264508617866,-1.29727,0.820335,1.41912
1535264508640426,-1.29682,0.832649,1.42014
1535264508661485,-1.2979,0.844394,1.42142
1535264508678127,-1.29848,0.856022,1.42242
1535264508700341,-1.29792,0.867711,1.42257
1535264508722750,-1.29783,0.879296,1.42271
1535264508737794,-1.29878,0.891554,1.42323
1535264508761853,-1.30034,0.903813,1.42304
1535264508781450,-1.30051,0.915699,1.42346
1535264508797582,-1.3014,0.926535,1.42335
1535264508820510,-1.3032,0.937305,1.42493
1535264508841568,-1.29988,0.945696,1.42938
1535264508858110,-1.30821,0.960384,1.4203
1535264508880168,-1.29995,0.968566,1.42869
1535264508901224,-1.30611,0.982177,1.42284
1535264508917769,-1.30736,0.993612,1.42237
1535264508940391,-1.30665,1.00538,1.42369
1535264508961384,-1.30567,1.01664,1.42502
1535264508977956,-1.30431,1.02801,1.42642
1535264509000488,-1.30358,1.03883,1.42682
1535264509021589,-1.30239,1.05035,1.42859
1535264509037086,-1.30122,1.06174,1.43057
1535264509060650,-1.29896,1.07349,1.4341
1535264509081204,-1.29662,1.08465,1.43734
1535264509097747,-1.2926,1.09606,1.44105
1535264509120308,-1.28818,1.10748,1.44588
1535264509148885,-1.2839,1.11929,1.45182
1535264509157909,-1.28021,1.13105,1.45655
1535264509180469,-1.27669,1.14228,1.46054
1535264509201523,-1.2744,1.15398,1.46448
1535264509217065,-1.27229,1.16511,1.46711
1535264509240136,-1.26984,1.17535,1.4693
1535264509261686,-1.26823,1.1854,1.47187
1535264509277228,-1.26755,1.19475,1.47387
1535264509300307,-1.26682,1.2029,1.47489
1535264509322846,-1.26429,1.21068,1.47672
1535264509337386,-1.26075,1.21808,1.48016
1535264509360447,-1.25674,1.22543,1.48532
1535264509383007,-1.25336,1.2325,1.48928
1535264509397061,-1.24813,1.23908,1.4941
1535264509420608,-1.24225,1.24607,1.5003
1535264509442664,-1.2363,1.2526,1.50677
1535264509457205,-1.23177,1.25849,1.51187
1535264509480265,-1.22794,1.26421,1.51613
1535264509510345,-1.22396,1.26992,1.52005
1535264509517370,-1.2202,1.27616,1.52421
1535264509540530,-1.21584,1.28267,1.52914
1535264509571006,-1.20869,1.28927,1.53686
1535264509577021,-1.19989,1.29581,1.54572
1535264509600584,-1.18995,1.30233,1.55738
1535264509622736,-1.18025,1.30843,1.56947
1535264509644200,-1.16836,1.3136,1.5811
1535264509660245,-1.15747,1.31901,1.59204
1535264509682805,-1.14548,1.32411,1.60459
1535264509697342,-1.1332,1.32948,1.61949
1535264509720404,-1.12161,1.33453,1.63235
1535264509750537,-1.10929,1.33933,1.64403
1535264509764070,-1.097,1.34448,1.65632
1535264509780597,-1.08618,1.34885,1.66879
1535264509802700,-1.07697,1.3525,1.67894
1535264509824184,-1.06649,1.35579,1.68893
1535264509840223,-1.05293,1.35932,1.70212
1535264509862783,-1.03967,1.3626,1.71653
1535264509883878,-1.02568,1.36495,1.73083
1535264509900383,-1.01155,1.36797,1.74537
1535264509922943,-0.996609,1.37091,1.76052
1535264509944003,-0.981197,1.37368,1.7761
1535264509960577,-0.967927,1.3768,1.79083
1535264509982719,-0.957698,1.37937,1.80129
1535264510004183,-0.947738,1.38215,1.81089
1535264510020253,-0.935884,1.38526,1.824
1535264510042804,-0.924227,1.38731,1.83631
1535264510064152,-0.917358,1.389,1.84378
1535264510080404,-0.91687,1.38908,1.84413
1535264510102963,-0.91708,1.38822,1.8435
1535264510124066,-0.921642,1.38611,1.83841
1535264510140564,-0.931026,1.38257,1.82857
1535264510163122,-0.945144,1.37912,1.81384
1535264510183769,-0.960233,1.37491,1.79783
1535264510200315,-0.975983,1.36966,1.7817
1535264510222873,-0.993398,1.36444,1.76391
1535264510243974,-1.00882,1.35898,1.74796
1535264510260524,-1.01997,1.35342,1.73674
1535264510283075,-1.02807,1.34817,1.72882
1535264510305595,-1.03439,1.34147,1.72252
1535264510319858,-1.04365,1.33395,1.71348
1535264510342925,-1.05455,1.32683,1.70253
1535264510371493,-1.06636,1.31987,1.6909
1535264510379515,-1.07799,1.31178,1.6783
1535264510403082,-1.09002,1.30448,1.66609
1535264510425640,-1.09959,1.29759,1.65628
1535264510439722,-1.10747,1.29059,1.64826
1535264510462822,-1.11584,1.28319,1.64042
1535264510485361,-1.12284,1.2755,1.63314
1535264510506396,-1.1279,1.26844,1.62772
1535264510522897,-1.13168,1.2612,1.62271
1535264510545456,-1.13503,1.25354,1.6189
1535264510566564,-1.13948,1.24507,1.61407
1535264510582555,-1.14594,1.2366,1.60743
1535264510605618,-1.15241,1.22905,1.59988
1535264510626672,-1.15856,1.22194,1.59325
